.mag.0,.mag.1,.mag.2
3505,-4124,6339
3505,-4124,6339
3574,-4150,6361
3574,-4150,6361
3574,-4150,6361
3574,-4150,6361
3659,-4214,6362
3659,-4214,6362
3659,-4214,6362
3719,-4291,6362
3719,-4291,6362
3719,-4291,6362
3719,-4291,6362
3800,-4343,6369
3800,-4343,6369
3800,-4343,6369
3888,-4434,6337
3888,-4434,6337
3888,-4434,6337
3888,-4434,6337
3955,-4472,6333
3955,-4472,6333
3955,-4472,6333
4011,-4534,6338
4011,-4534,6338
4011,-4534,6338
4071,-4600,6296
4071,-4600,6296
4071,-4600,6296
4071,-4600,6296
4131,-4688,6284
4131,-4688,6284
4131,-4688,6284
4204,-4747,6224
4204,-4747,6224
4204,-4747,6224
4241,-4819,6189
4241,-4819,6189
4241,-4819,6189
4241,-4819,6189
4314,-4843,6154
4314,-4843,6154
4314,-4843,6154
4397,-4936,6150
4397,-4936,6150
4397,-4936,6150
4397,-4936,6150
4411,-4965,6131
4411,-4965,6131
4411,-4965,6131
4504,-5051,6101
4504,-5051,6101
4504,-5051,6101
4516,-5118,6099
4516,-5118,6099
4516,-5118,6099
4516,-5118,6099
4524,-5169,6055
4524,-5169,6055
4524,-5169,6055
4574,-5223,6069
4574,-5223,6069
4574,-5223,6069
4574,-5223,6069
4625,-5307,6042
4625,-5307,6042
4625,-5307,6042
4651,-5377,6045
4651,-5377,6045
4651,-5377,6045
4651,-5377,6045
4686,-5457,6021
4686,-5457,6021
4686,-5457,6021
4711,-5546,5946
4711,-5546,5946
4711,-5546,5946
4711,-5546,5946
4742,-5602,5971
4742,-5602,5971
4742,-5602,5971
4755,-5704,5956
4755,-5704,5956
4755,-5704,5956
4815,-5782,5887
4815,-5782,5887
4815,-5782,5887
4815,-5782,5887
4819,-5880,5860
4819,-5880,5860
4819,-5880,5860
4819,-5880,5860
4842,-5981,5860
4842,-5981,5860
4842,-5981,5860
4842,-5981,5860
4861,-6041,5876
4861,-6041,5876
4861,-6041,5876
4886,-6130,5834
4886,-6130,5834
4886,-6130,5834
4886,-6130,5834
4899,-6206,5812
4899,-6206,5812
4899,-6206,5812
4893,-6298,5782
4893,-6298,5782
4893,-6298,5782
4893,-6298,5782
4903,-6385,5727
4903,-6385,5727
4903,-6385,5727
4935,-6502,5669
4935,-6502,5669
4935,-6502,5669
4935,-6502,5669
4929,-6606,5601
4929,-6606,5601
4929,-6606,5601
4929,-6606,5601
4939,-6727,5512
4939,-6727,5512
4939,-6727,5512
4917,-6824,5390
4917,-6824,5390
4917,-6824,5390
4917,-6824,5390
4907,-6899,5282
4907,-6899,5282
4907,-6899,5282
4907,-6899,5282
4868,-6990,5114
4868,-6990,5114
4868,-6990,5114
4868,-6990,5114
4831,-7089,4987
4831,-7089,4987
4831,-7089,4987
4831,-7089,4987
4760,-7195,4886
4760,-7195,4886
4760,-7195,4886
4760,-7195,4886
4691,-7252,4814
4691,-7252,4814
4691,-7252,4814
4633,-7357,4751
4633,-7357,4751
4633,-7357,4751
4633,-7357,4751
4580,-7419,4689
4580,-7419,4689
4580,-7419,4689
4580,-7419,4689
4534,-7522,4597
4534,-7522,4597
4534,-7522,4597
4486,-7567,4559
4486,-7567,4559
4486,-7567,4559
4486,-7567,4559
4424,-7668,4573
4424,-7668,4573
4424,-7668,4573
4424,-7668,4573
4362,-7721,4529
4362,-7721,4529
4362,-7721,4529
4362,-7721,4529
4341,-7820,4525
4341,-7820,4525
4341,-7820,4525
4285,-7870,4516
4285,-7870,4516
4285,-7870,4516
4285,-7870,4516
4223,-7924,4517
4223,-7924,4517
4223,-7924,4517
4223,-7924,4517
4207,-7994,4518
4207,-7994,4518
4207,-7994,4518
4134,-8045,4558
4134,-8045,4558
4134,-8045,4558
4134,-8045,4558
4107,-8088,4577
4107,-8088,4577
4107,-8088,4577
4107,-8088,4577
4066,-8149,4620
4066,-8149,4620
4066,-8149,4620
4066,-8149,4620
4052,-8242,4699
4052,-8242,4699
4052,-8242,4699
4052,-8242,4699
3994,-8292,4665
3994,-8292,4665
3994,-8292,4665
3994,-8292,4665
3965,-8362,4642
3965,-8362,4642
3965,-8362,4642
3851,-8368,4574
3851,-8368,4574
3851,-8368,4574
3851,-8368,4574
3751,-8453,4531
3751,-8453,4531
3751,-8453,4531
3751,-8507,4451
3607,-8507,4451
3607,-8507,4451
3607,-8507,4451
3481,-8557,4381
3481,-8557,4381
3481,-8557,4381
3481,-8557,4381
3290,-8572,4249
3290,-8572,4249
3290,-8572,4249
3290,-8572,4249
3088,-8587,4157
3088,-8587,4157
3088,-8587,4157
3088,-8587,4157
2886,-8586,4061
2886,-8586,4061
2886,-8586,4061
2689,-8592,3998
2689,-8592,3998
2689,-8592,3998
2500,-8545,3988
2500,-8545,3988
2500,-8545,3988
2500,-8545,3988
2394,-8554,3998
2394,-8554,3998
2394,-8554,3998
2394,-8554,3998
2249,-8584,4028
2249,-8584,4028
2249,-8584,4028
2140,-8606,4079
2140,-8606,4079
2140,-8606,4079
2140,-8621,4165
2071,-8621,4165
2071,-8621,4165
2071,-8621,4165
2024,-8659,4168
2024,-8659,4168
2024,-8659,4168
2024,-8659,4168
1985,-8708,4268
1985,-8708,4268
1985,-8708,4268
1941,-8746,4333
1941,-8746,4333
1941,-8746,4333
1941,-8746,4333
1908,-8766,4377
1908,-8766,4377
1908,-8766,4377
1893,-8798,4416
1893,-8798,4416
1893,-8798,4416
1865,-8836,4476
1865,-8836,4476
1865,-8836,4476
1865,-8836,4476
1819,-8833,4501
1819,-8833,4501
1819,-8833,4501
1820,-8846,4552
1820,-8846,4552
1820,-8846,4552
1821,-8879,4626
1756,-8907,4693
1756,-8907,4693
1756,-8907,4693
1756,-8907,4693
1719,-8892,4685
1719,-8892,4685
1719,-8892,4685
1671,-8872,4727
1671,-8872,4727
1671,-8872,4727
1671,-8872,4727
1591,-8853,4738
1591,-8853,4738
1591,-8853,4738
1531,-8837,4736
1531,-8837,4736
1531,-8837,4736
1458,-8812,4718
1458,-8812,4718
1458,-8812,4718
1458,-8790,4676
1408,-8790,4676
1408,-8790,4676
1408,-8790,4676
1329,-8775,4645
1329,-8775,4645
1329,-8775,4645
1277,-8727,4617
1277,-8727,4617
1277,-8727,4617
1277,-8727,4617
1233,-8700,4541
1233,-8700,4541
1233,-8700,4541
1179,-8652,4533
1179,-8652,4533
1179,-8652,4533
1179,-8652,4533
1071,-8600,4500
1071,-8600,4500
1071,-8600,4500
1021,-8549,4516
1021,-8549,4516
1021,-8549,4516
1021,-8549,4516
937,-8516,4531
937,-8516,4531
937,-8516,4531
862,-8471,4574
862,-8471,4574
862,-8471,4574
795,-8413,4548
795,-8413,4548
795,-8413,4548
795,-8413,4548
745,-8400,4574
745,-8400,4574
745,-8400,4574
680,-8377,4613
680,-8377,4613
680,-8377,4613
680,-8377,4613
644,-8355,4638
644,-8355,4638
644,-8355,4638
644,-8355,4638
605,-8314,4642
605,-8314,4642
605,-8314,4642
528,-8284,4691
528,-8284,4691
528,-8284,4691
528,-8284,4691
465,-8263,4714
465,-8263,4714
465,-8263,4714
386,-8211,4734
386,-8211,4734
386,-8211,4734
322,-8121,4739
322,-8121,4739
322,-8121,4739
322,-8121,4739
220,-8086,4753
220,-8086,4753
220,-8086,4753
178,-8046,4789
178,-8046,4789
178,-8046,4789
178,-8046,4789
99,-7936,4775
99,-7936,4775
99,-7936,4775
99,-7936,4775
36,-7875,4814
36,-7875,4814
36,-7875,4814
19,-7782,4770
19,-7782,4770
19,-7782,4770
-30,-7726,4694
-30,-7726,4694
-30,-7726,4694
-30,-7726,4694
-55,-7643,4649
-55,-7643,4649
-55,-7643,4649
-80,-7582,4604
-80,-7582,4604
-80,-7582,4604
-80,-7582,4604
-79,-7496,4549
-79,-7496,4549
-79,-7496,4549
-118,-7432,4495
-118,-7432,4495
-118,-7432,4495
-118,-7432,4495
-157,-7348,4475
-157,-7348,4475
-157,-7348,4475
-189,-7239,4415
-189,-7239,4415
-189,-7239,4415
-189,-7173,4442
-189,-7173,4442
-189,-7173,4442
-189,-7173,4442
-209,-7092,4389
-209,-7092,4389
-209,-7092,4389
-215,-7075,4409
-215,-7075,4409
-215,-7075,4409
-198,-7008,4385
-198,-7008,4385
-198,-7008,4385
-198,-7008,4385
-214,-7023,4401
-214,-7023,4401
-214,-7023,4401
-212,-7046,4419
-212,-7046,4419
-212,-7046,4419
-212,-7046,4419
-222,-7062,4365
-222,-7062,4365
-222,-7062,4365
-222,-7062,4365
-211,-7026,4369
-211,-7026,4369
-211,-7026,4369
-219,-7019,4334
-219,-7019,4334
-219,-7019,4334
-219,-7019,4334
-232,-7012,4328
-232,-7012,4328
-232,-7012,4328
-232,-7012,4328
-225,-6972,4372
-225,-6972,4372
-225,-6972,4372
-238,-6978,4367
-238,-6978,4367
-238,-6978,4367
-238,-6978,4367
-271,-6922,4346
-271,-6922,4346
-271,-6922,4346
-242,-6900,4369
-242,-6900,4369
-242,-6900,4369
-242,-6900,4369
-318,-6840,4395
-318,-6840,4395
-318,-6840,4395
-318,-6840,4395
-301,-6770,4397
-301,-6770,4397
-301,-6770,4397
-319,-6713,4390
-319,-6713,4390
-319,-6713,4390
-369,-6660,4353
-369,-6660,4353
-369,-6660,4353
-369,-6660,4353
-380,-6582,4336
-380,-6582,4336
-380,-6582,4336
-371,-6503,4345
-371,-6503,4345
-371,-6503,4345
-371,-6503,4345
-371,-6454,4340
-371,-6454,4340
-371,-6454,4340
-371,-6454,4340
-410,-6359,4343
-410,-6359,4343
-410,-6359,4343
-410,-6287,4402
-410,-6287,4402
-410,-6287,4402
-429,-6188,4392
-429,-6188,4392
-429,-6188,4392
-429,-6188,4392
-450,-6086,4456
-450,-6086,4456
-450,-6086,4456
-449,-6013,4487
-449,-6013,4487
-449,-6013,4487
-449,-6013,4487
-452,-5915,4511
-452,-5915,4511
-452,-5915,4511
-452,-5915,4485
-447,-5866,4485
-447,-5866,4485
-447,-5866,4485
-474,-5785,4520
-474,-5785,4520
-474,-5785,4520
-474,-5785,4520
-438,-5749,4567
-438,-5749,4567
-438,-5749,4567
-434,-5686,4571
-434,-5686,4571
-434,-5686,4571
-434,-5686,4571
-424,-5595,4591
-424,-5595,4591
-424,-5595,4591
-407,-5544,4614
-407,-5544,4614
-407,-5544,4614
-420,-5470,4679
-420,-5470,4679
-420,-5470,4679
-420,-5470,4679
-393,-5413,4694
-393,-5413,4694
-393,-5413,4694
-392,-5309,4756
-392,-5309,4756
-392,-5309,4756
-392,-5309,4756
-412,-5217,4775
-412,-5217,4775
-412,-5217,4775
-412,-5217,4775
-334,-5123,4849
-334,-5123,4849
-334,-5123,4849
-350,-5033,4853
-350,-5033,4853
-350,-5033,4853
-343,-4943,4942
-343,-4943,4942
-343,-4943,4942
-343,-4943,4942
-266,-4844,4942
-266,-4844,4942
-266,-4844,4942
-254,-4773,5018
-254,-4773,5018
-254,-4773,5018
-254,-4773,5018
-231,-4681,5081
-231,-4681,5081
-231,-4681,5081
-164,-4559,5112
-164,-4559,5112
-164,-4559,5112
-127,-4496,5219
-127,-4496,5219
-127,-4496,5219
-127,-4496,5219
-95,-4405,5268
-95,-4405,5268
-95,-4405,5268
-31,-4334,5314
-31,-4334,5314
-31,-4334,5314
-31,-4334,5314
30,-4224,5383
30,-4224,5383
30,-4224,5383
119,-4181,5426
119,-4181,5426
119,-4181,5426
165,-4116,5491
165,-4116,5491
165,-4116,5491
165,-4116,5491
276,-4053,5545
276,-4053,5545
276,-4053,5545
346,-4014,5604
346,-4014,5604
346,-4014,5604
346,-4014,5604
435,-3912,5662
435,-3912,5662
435,-3912,5662
537,-3861,5774
537,-3861,5774
537,-3861,5774
537,-3861,5774
622,-3809,5837
622,-3809,5837
622,-3809,5837
749,-3730,5885
749,-3730,5885
749,-3730,5885
749,-3730,5885
849,-3694,5933
849,-3694,5933
849,-3694,5933
849,-3652,6015
952,-3652,6015
952,-3652,6015
952,-3652,6015
1080,-3641,6055
1080,-3641,6055
1080,-3641,6055
1080,-3641,6055
1186,-3625,6133
1186,-3625,6133
1186,-3625,6133
1186,-3625,6133
1305,-3595,6157
1305,-3595,6157
1305,-3595,6157
1417,-3594,6239
1417,-3594,6239
1417,-3594,6239
1531,-3576,6274
1531,-3576,6274
1531,-3576,6274
1531,-3576,6274
1641,-3576,6324
1641,-3576,6324
1641,-3576,6324
1714,-3609,6336
1714,-3609,6336
1714,-3609,6336
1714,-3609,6336
1789,-3626,6407
1789,-3626,6407
1789,-3626,6407
1869,-3624,6457
1869,-3624,6457
1869,-3624,6457
1869,-3624,6457
1933,-3679,6542
1933,-3679,6542
1933,-3679,6542
2040,-3680,6607
2040,-3680,6607
2040,-3680,6607
2111,-3729,6663
2111,-3729,6663
2111,-3729,6663
2111,-3729,6663
2184,-3757,6763
2184,-3757,6763
2184,-3757,6763
2324,-3783,6774
2324,-3783,6774
2324,-3783,6774
2324,-3783,6774
2398,-3810,6824
2398,-3810,6824
2398,-3810,6824
2493,-3848,6889
2493,-3848,6889
2493,-3848,6889
2493,-3848,6889
2581,-3875,6901
2581,-3875,6901
2581,-3875,6901
2682,-3960,6917
2682,-3960,6917
2682,-3960,6917
2778,-4000,6924
2778,-4000,6924
2778,-4000,6924
2778,-4000,6924
2896,-4036,6959
2896,-4036,6959
2896,-4036,6959
3010,-4072,6939
3010,-4072,6939
3010,-4072,6939
3010,-4072,6939
3092,-4114,6955
3092,-4114,6955
3092,-4114,6955
3175,-4147,6938
3175,-4147,6938
3175,-4147,6938
3175,-4147,6938
3256,-4197,6978
3256,-4197,6978
3256,-4197,6978
3256,-4197,6978
3333,-4245,6956
3333,-4245,6956
3333,-4245,6956
3333,-4245,6956
3417,-4288,6909
3417,-4288,6909
3417,-4288,6909
3528,-4355,6894
3528,-4355,6894
3528,-4355,6894
3528,-4355,6894
3603,-4419,6863
3603,-4419,6863
3603,-4419,6863
3603,-4419,6863
3712,-4489,6853
3712,-4489,6853
3712,-4489,6853
3712,-4489,6853
3809,-4565,6851
3809,-4565,6851
3809,-4565,6851
3809,-4565,6851
3886,-4647,6834
3886,-4647,6834
3886,-4647,6834
3946,-4722,6802
3946,-4722,6802
3946,-4722,6802
3946,-4722,6802
4043,-4793,6824
4043,-4793,6824
4043,-4793,6824
4043,-4793,6824
4112,-4855,6809
4112,-4855,6809
4112,-4855,6809
4161,-4977,6789
4161,-4977,6789
4161,-4977,6789
4161,-4977,6789
4234,-5040,6781
4234,-5040,6781
4234,-5040,6781
4234,-5040,6781
4287,-5130,6791
4287,-5130,6791
4287,-5130,6791
4352,-5185,6777
4352,-5185,6777
4352,-5185,6777
4401,-5283,6759
4401,-5283,6759
4401,-5283,6759
4401,-5283,6759
4442,-5374,6731
4442,-5374,6731
4442,-5374,6731
4490,-5473,6744
4490,-5473,6744
4490,-5473,6744
4490,-5473,6744
4568,-5554,6726
4568,-5554,6726
4568,-5554,6726
4568,-5554,6726
4600,-5683,6671
4600,-5683,6671
4600,-5683,6671
4624,-5799,6683
4624,-5799,6683
4624,-5799,6683
4624,-5944,6605
4694,-5944,6605
4694,-5944,6605
4694,-5944,6605
4732,-6056,6573
4732,-6056,6573
4732,-6056,6573
4732,-6056,6573
4760,-6148,6569
4760,-6148,6569
4760,-6148,6569
4790,-6208,6580
4790,-6208,6580
4790,-6208,6580
4755,-6266,6580
4755,-6266,6580
4755,-6266,6580
4755,-6266,6580
4744,-6319,6600
4744,-6319,6600
4744,-6319,6600
4755,-6369,6592
4755,-6369,6592
4755,-6369,6592
4755,-6369,6592
4782,-6403,6564
4782,-6403,6564
4782,-6403,6564
4775,-6430,6494
4775,-6430,6494
4775,-6430,6494
4775,-6430,6494
4811,-6472,6528
4811,-6472,6528
4829,-6571,6463
4829,-6571,6463
4829,-6571,6463
4793,-6619,6497
4793,-6619,6497
4793,-6619,6497
4802,-6596,6545
4802,-6596,6545
4802,-6596,6545
4802,-6596,6531
4775,-6621,6531
4775,-6621,6531
4775,-6621,6531
4780,-6585,6577
4780,-6585,6577
4780,-6585,6577
4780,-6585,6577
4801,-6598,6560
4801,-6598,6560
4801,-6598,6560
4789,-6588,6528
4789,-6588,6528
4789,-6588,6528
4789,-6588,6528
4770,-6592,6499
4770,-6592,6499
4770,-6592,6499
4775,-6555,6543
4775,-6555,6543
4775,-6555,6543
4775,-6555,6543
4787,-6550,6510
4787,-6550,6510
4787,-6550,6510
4791,-6553,6535
4791,-6553,6535
4791,-6553,6535
4796,-6575,6534
4796,-6575,6534
4796,-6575,6534
4796,-6575,6534
4789,-6604,6625
4789,-6604,6625
4789,-6604,6625
4751,-6638,6690
4751,-6638,6690
4751,-6638,6690
4698,-6696,6764
4698,-6696,6764
4698,-6696,6764
4698,-6696,6764
4668,-6744,6860
4668,-6744,6860
4668,-6744,6860
4607,-6821,6904
4607,-6821,6904
4607,-6821,6904
4607,-6821,6904
4549,-6876,6963
4549,-6876,6963
4549,-6876,6963
4573,-6920,6973
4573,-6920,6973
4573,-6920,6973
4573,-6920,6973
4536,-6976,6998
4536,-6976,6998
4536,-6976,6998
4505,-7022,7057
4505,-7022,7057
4505,-7022,7057
4488,-7050,7007
4488,-7050,7007
4488,-7050,7007
4488,-7050,7007
4488,-7109,7023
4488,-7109,7023
4488,-7109,7023
4487,-7158,7004
4487,-7158,7004
4487,-7158,7004
4487,-7158,7004
4468,-7203,7008
4468,-7203,7008
4468,-7203,7008
4462,-7233,6950
4462,-7233,6950
4462,-7233,6950
4482,-7322,6939
4482,-7322,6939
4482,-7322,6939
4482,-7322,6939
4470,-7370,6864
4470,-7370,6864
4470,-7370,6864
4473,-7423,6804
4473,-7423,6804
4473,-7423,6804
4476,-7456,6789
4476,-7456,6789
4476,-7456,6789
4476,-7456,6789
4462,-7518,6756
4462,-7518,6756
4462,-7518,6756
4485,-7554,6660
4485,-7554,6660
4485,-7554,6660
4485,-7554,6660
4483,-7605,6612
4483,-7605,6612
4483,-7605,6612
4468,-7671,6585
4468,-7671,6585
4468,-7671,6585
4453,-7745,6559
4453,-7745,6559
4453,-7745,6559
4453,-7745,6559
4467,-7756,6504
4467,-7756,6504
4467,-7756,6504
4453,-7829,6458
4453,-7829,6458
4453,-7829,6458
4453,-7829,6458
4437,-7869,6400
4437,-7869,6400
4437,-7869,6400
4419,-7926,6328
4419,-7926,6328
4419,-7926,6328
4414,-7956,6291
4414,-7956,6291
4414,-7956,6291
4414,-7956,6291
4415,-8000,6227
4415,-8000,6227
4415,-8000,6227
4418,-8031,6201
4418,-8031,6201
4418,-8031,6201
4418,-8031,6201
4384,-8068,6177
4384,-8068,6177
4384,-8068,6177
4363,-8135,6108
4363,-8135,6108
4363,-8135,6108
4363,-8135,6108
4366,-8145,6076
4366,-8145,6076
4366,-8145,6076
4346,-8178,6062
4346,-8178,6062
4346,-8178,6062
4346,-8178,6062
4318,-8219,6044
4318,-8219,6044
4318,-8219,6044
4309,-8270,5958
4309,-8270,5958
4309,-8270,5958
4309,-8270,5958
4304,-8288,5920
4304,-8288,5920
4304,-8288,5920
4304,-8288,5884
4264,-8299,5884
4264,-8299,5884
4264,-8299,5884
4239,-8310,5852
4239,-8310,5852
4239,-8310,5852
4239,-8310,5852
4230,-8368,5737
4230,-8368,5737
4230,-8368,5737
4222,-8386,5679
4222,-8386,5679
4222,-8386,5679
4222,-8386,5679
4172,-8382,5615
4172,-8382,5615
4172,-8382,5615
4172,-8408,5508
4172,-8408,5508
4172,-8408,5508
4147,-8408,5429
4147,-8408,5429
4147,-8408,5429
4147,-8408,5429
4120,-8434,5374
4120,-8434,5374
4120,-8434,5374
4120,-8434,5374
4103,-8416,5262
4103,-8416,5262
4103,-8416,5262
4084,-8427,5150
4084,-8427,5150
4084,-8427,5150
4031,-8418,5085
4031,-8418,5085
4031,-8418,5085
4031,-8418,5085
4036,-8431,5004
4036,-8431,5004
4036,-8431,5004
3998,-8428,4908
3998,-8428,4908
3998,-8428,4908
3998,-8428,4908
4019,-8418,4887
4019,-8418,4887
4019,-8418,4887
3969,-8400,4807
3969,-8400,4807
3969,-8400,4807
3969,-8400,4807
3928,-8415,4731
3928,-8415,4731
3928,-8415,4731
3879,-8392,4676
3879,-8392,4676
3879,-8392,4676
3879,-8392,4676
3834,-8403,4598
3834,-8403,4598
3834,-8403,4598
3759,-8430,4555
3759,-8430,4555
3759,-8430,4555
3759,-8430,4555
3706,-8405,4458
3706,-8405,4458
3706,-8405,4458
3632,-8425,4434
3632,-8425,4434
3632,-8425,4434
3632,-8425,4434
3581,-8408,4321
3581,-8408,4321
3581,-8408,4321
3515,-8398,4254
3515,-8398,4254
3515,-8398,4254
3515,-8398,4254
3435,-8389,4137
3435,-8389,4137
3435,-8389,4137
3367,-8374,4100
3367,-8374,4100
3367,-8374,4100
3291,-8368,4017
3291,-8368,4017
3291,-8368,4017
3291,-8368,4017
3180,-8323,3916
3180,-8323,3916
3180,-8323,3916
3077,-8292,3838
3077,-8292,3838
3077,-8292,3838
3077,-8292,3838
2948,-8191,3716
2948,-8191,3716
2948,-8191,3716
2948,-8191,3716
2828,-8139,3602
2828,-8139,3602
2828,-8139,3602
2713,-8055,3542
2713,-8055,3542
2713,-8055,3542
2713,-8055,3542
2561,-7949,3448
2561,-7949,3448
2561,-7949,3448
2407,-7878,3394
2407,-7878,3394
2407,-7878,3394
2271,-7819,3348
2271,-7819,3348
2271,-7819,3348
2271,-7819,3348
2179,-7735,3279
2179,-7735,3279
2179,-7735,3279
2072,-7683,3263
2072,-7683,3263
2072,-7683,3263
2072,-7683,3263
1966,-7637,3264
1966,-7637,3264
1966,-7637,3264
1882,-7598,3246
1882,-7598,3246
1882,-7598,3246
1882,-7598,3246
1770,-7511,3214
1770,-7511,3214
1770,-7511,3214
1664,-7472,3282
1664,-7472,3282
1664,-7472,3282
1574,-7440,3235
1574,-7440,3235
1574,-7440,3235
1574,-7440,3235
1506,-7399,3239
1506,-7399,3239
1506,-7399,3239
1468,-7331,3276
1468,-7331,3276
1468,-7331,3276
1468,-7331,3276
1391,-7342,3263
1391,-7342,3263
1391,-7342,3263
1339,-7288,3292
1339,-7288,3292
1339,-7288,3292
1339,-7288,3292
1272,-7286,3318
1272,-7286,3318
1272,-7286,3318
1215,-7236,3302
1215,-7236,3302
1215,-7236,3302
1215,-7236,3302
1197,-7219,3334
1197,-7219,3334
1197,-7219,3334
1152,-7218,3335
1152,-7218,3335
1152,-7218,3335
1152,-7218,3335
1072,-7217,3317
1072,-7217,3317
1072,-7217,3317
1061,-7208,3369
1061,-7208,3369
1061,-7208,3369
1061,-7208,3369
1060,-7207,3405
1060,-7207,3405
1060,-7207,3405
1029,-7223,3388
1029,-7223,3388
1029,-7223,3388
1046,-7240,3382
1046,-7240,3382
1046,-7240,3382
1046,-7240,3382
1002,-7222,3413
1002,-7222,3413
1002,-7222,3413
1002,-7222,3413
1015,-7171,3393
1015,-7171,3393
1015,-7171,3393
1035,-7171,3381
1035,-7171,3381
1035,-7171,3381
1035,-7171,3381
999,-7160,3387
999,-7160,3387
999,-7160,3387
1023,-7150,3354
1023,-7150,3354
1023,-7150,3354
1023,-7150,3354
1025,-7142,3330
1025,-7142,3330
1025,-7142,3330
1025,-7142,3330
1037,-7117,3300
1037,-7117,3300
1037,-7117,3300
1045,-7055,3275
1045,-7055,3275
1045,-7055,3275
1051,-7015,3257
1051,-7015,3257
1051,-7015,3257
1051,-7015,3257
1095,-6974,3245
1095,-6974,3245
1095,-6974,3245
1122,-6926,3221
1122,-6926,3221
1122,-6926,3221
1122,-6926,3221
1156,-6863,3214
1156,-6863,3214
1156,-6863,3214
1159,-6823,3175
1159,-6823,3175
1159,-6823,3175
1203,-6818,3158
1203,-6818,3158
1203,-6818,3158
1203,-6818,3158
1217,-6795,3153
1217,-6795,3153
1217,-6795,3153
1217,-6795,3153
1206,-6747,3113
1206,-6747,3113
1206,-6747,3113
1229,-6741,3130
1229,-6741,3130
1229,-6741,3130
1229,-6741,3130
1264,-6729,3073
1264,-6729,3073
1264,-6729,3073
1311,-6734,3071
1311,-6734,3071
1311,-6734,3071
1352,-6705,3088
1352,-6705,3088
1352,-6705,3088
1352,-6705,3088
1392,-6712,3024
1392,-6712,3024
1392,-6712,3024
1392,-6712,3024
1403,-6664,3042
1403,-6664,3042
1403,-6664,3042
1422,-6689,3032
1422,-6689,3032
1422,-6689,3032
1459,-6678,3019
1459,-6678,3019
1459,-6678,3019
1459,-6678,3019
1486,-6664,3010
1486,-6664,3010
1486,-6664,3010
1534,-6608,2951
1534,-6608,2951
1534,-6608,2951
1534,-6608,2951
1546,-6634,2975
1546,-6634,2975
1546,-6634,2975
1546,-6634,2975
1568,-6613,2955
1568,-6613,2955
1568,-6613,2955
1592,-6582,2973
1592,-6582,2973
1592,-6582,2973
1592,-6582,2973
1619,-6591,3007
1619,-6591,3007
1619,-6591,3007
1625,-6581,3016
1625,-6581,3016
1625,-6581,3016
1625,-6581,3016
1629,-6623,2951
1629,-6623,2951
1629,-6623,2951
1629,-6623,2951
1646,-6593,2961
1646,-6593,2961
1646,-6593,2961
1646,-6593,2961
1687,-6562,2994
1687,-6562,2994
1687,-6562,2994
1698,-6565,2950
1698,-6565,2950
1698,-6565,2950
1698,-6565,2950
1738,-6531,2945
1738,-6531,2945
1738,-6531,2945
1738,-6531,2945
1764,-6523,2923
1764,-6523,2923
1764,-6523,2923
1764,-6523,2949
1773,-6488,2949
1773,-6488,2949
1773,-6488,2949
1776,-6455,2960
1776,-6455,2960
1776,-6455,2960
1776,-6455,2960
1804,-6444,2938
1804,-6444,2938
1804,-6444,2938
1804,-6444,2938
1819,-6413,2967
1819,-6413,2967
1819,-6413,2967
1841,-6379,2964
1841,-6379,2964
1841,-6379,2964
1841,-6379,2964
1869,-6330,2900
1869,-6330,2900
1869,-6330,2900
1864,-6298,2942
1864,-6298,2942
1864,-6298,2942
1873,-6274,2937
1873,-6274,2937
1873,-6274,2937
1873,-6274,2937
1914,-6079,2945
1899,-6036,2959
1899,-6036,2959
1899,-6036,2959
1899,-6036,2959
1860,-5983,2932
1860,-5983,2932
1860,-5983,2932
1860,-5983,2932
1794,-5937,2954
1794,-5937,2954
1794,-5937,2954
1794,-5937,2954
1712,-5886,2961
1712,-5886,2961
1712,-5886,2961
1712,-5886,2961
1675,-5816,3008
1675,-5816,3008
1675,-5816,3008
1594,-5742,3027
1594,-5742,3027
1594,-5742,3027
1594,-5742,3027
1561,-5665,3088
1561,-5665,3088
1561,-5665,3088
1561,-5665,3088
1450,-5612,3081
1450,-5612,3081
1450,-5612,3081
1450,-5612,3081
1337,-5507,3156
1337,-5507,3156
1337,-5507,3156
1261,-5496,3204
1261,-5496,3204
1261,-5496,3204
1261,-5496,3204
1162,-5429,3258
1162,-5429,3258
1162,-5429,3258
1162,-5429,3258
1082,-5323,3348
1082,-5323,3348
1082,-5323,3348
1082,-5323,3348
1018,-5255,3350
1018,-5255,3350
1018,-5255,3350
955,-5192,3407
955,-5192,3407
955,-5192,3407
955,-5192,3407
866,-5139,3483
866,-5139,3483
866,-5139,3483
866,-5139,3483
782,-5085,3562
782,-5085,3562
782,-5085,3562
720,-5054,3577
720,-5054,3577
720,-5054,3577
720,-5054,3577
603,-5037,3663
603,-5037,3663
603,-5037,3663
603,-5037,3663
532,-4983,3707
532,-4983,3707
532,-4983,3707
532,-4983,3707
454,-4979,3862
454,-4979,3862
454,-4979,3862
454,-4979,3862
364,-4968,3915
364,-4968,3915
364,-4968,3915
364,-4968,3915
288,-4945,4023
288,-4945,4023
288,-4945,4023
213,-4924,4151
213,-4924,4151
213,-4924,4151
213,-4924,4151
138,-4932,4223
138,-4932,4223
138,-4932,4223
138,-4932,4223
43,-4897,4331
43,-4897,4331
43,-4897,4331
43,-4897,4331
-4,-4872,4421
-4,-4872,4421
